브랜드,구분,아이템명,채널명,TAG매출,실판매출,비중,할인율,YOY
I,아이템,Acc_etc,전체,112364300,100305630,1,10.7,-11.9
I,아이템-채널,Acc_etc,기타,832000,51500,0,93.8,-87.5
I,아이템-채널,Acc_etc,대리점,8744500,8231930,8,5.9,22.0
I,아이템-채널,Acc_etc,면세점,8898300,8898320,9,-0.0,-24.8
I,아이템-채널,Acc_etc,백화점,49116200,46115960,46,6.1,-18.0
I,아이템-채널,Acc_etc,사입,7480200,1917160,2,74.4,282.6
I,아이템-채널,Acc_etc,자사몰,9898700,8100130,8,18.2,46.8
I,아이템-채널,Acc_etc,제휴몰,17331100,17331100,17,0.0,8.9
I,아이템-채널,Acc_etc,직영몰,7115100,6711330,7,5.7,-45.2
I,아이템-채널,Acc_etc,직영점(가두),2948200,2948200,3,0.0,-32.4
I,아이템,Bag,전체,2889069000,2189621100,29,24.2,106.8
I,아이템-채널,Bag,기타,3776000,49500,0,98.7,-95.1
I,아이템-채널,Bag,대리점,107070000,98881670,5,7.6,-7.6
I,아이템-채널,Bag,면세점,522048000,521040350,24,0.2,24.8
I,아이템-채널,Bag,백화점,1248821000,1161549790,53,7.0,204.8
I,아이템-채널,Bag,사입,761431000,193953700,9,74.5,100.0
I,아이템-채널,Bag,자사몰,57378000,46164510,2,19.5,17.8
I,아이템-채널,Bag,제휴몰,105241000,92705700,4,11.9,107.7
I,아이템-채널,Bag,직영몰,67998000,60162460,3,11.5,25.1
I,아이템-채널,Bag,직영점(가두),15306000,15113420,1,1.3,-26.1
I,아이템,Headwear,전체,845041000,737501645,10,12.7,-11.0
I,아이템-채널,Headwear,기타,28383000,304560,0,98.9,-86.4
I,아이템-채널,Headwear,대리점,76016000,73034520,10,3.9,-3.6
I,아이템-채널,Headwear,면세점,185547000,185402400,25,0.1,1.5
I,아이템-채널,Headwear,백화점,275466000,258529540,35,6.1,-23.7
I,아이템-채널,Headwear,사입,72210000,19904410,3,72.4,-59.6
I,아이템-채널,Headwear,자사몰,30156000,25629615,3,15.0,-8.5
I,아이템-채널,Headwear,제휴몰,94797000,94750490,13,0.0,18.9
I,아이템-채널,Headwear,직영몰,57295000,54852160,7,4.3,17.4
I,아이템-채널,Headwear,직영점(가두),25171000,25093950,3,0.3,-3.4
I,아이템,Shoes,전체,1453375000,1235474121,16,15.0,4.7
I,아이템-채널,Shoes,기타,86888000,220500,0,99.7,-80.4
I,아이템-채널,Shoes,대리점,149207000,141939210,11,4.9,4.5
I,아이템-채널,Shoes,면세점,48754000,48754000,4,0.0,-53.4
I,아이템-채널,Shoes,백화점,612715000,574688510,47,6.2,-3.8
I,아이템-채널,Shoes,사입,89454000,22356850,2,75.0,-3.0
I,아이템-채널,Shoes,자사몰,84539000,71325981,6,15.6,30.7
I,아이템-채널,Shoes,제휴몰,255729000,255527980,21,0.1,45.4
I,아이템-채널,Shoes,직영몰,102449000,97021090,8,5.3,62.6
I,아이템-채널,Shoes,직영점(가두),23640000,23640000,2,0.0,-15.2
I,아이템,과시즌의류,전체,560181000,131761650,2,76.5,-37.6
I,아이템-채널,과시즌의류,기타,148221000,515390,0,99.7,12.1
I,아이템-채널,과시즌의류,대리점,826000,760730,1,7.9,1090.5
I,아이템-채널,과시즌의류,면세점,590000,590000,0,0.0,100.0
I,아이템-채널,과시즌의류,백화점,29711000,15854510,12,46.6,-86.8
I,아이템-채널,과시즌의류,사입,360753000,96829950,73,73.2,30.1
I,아이템-채널,과시즌의류,자사몰,4199000,3419290,3,18.6,-1053.5
I,아이템-채널,과시즌의류,제휴몰,9696000,8787300,7,9.4,-47.1
I,아이템-채널,과시즌의류,직영몰,4710000,3529480,3,25.1,100.0
I,아이템-채널,과시즌의류,직영점(가두),1475000,1475000,1,0.0,100.0
I,아이템,당시즌의류,전체,3305555000,3121970030,41,5.6,-12.8
I,아이템-채널,당시즌의류,기타,21837000,6858660,0,68.6,27.5
I,아이템-채널,당시즌의류,대리점,546323000,512444950,16,6.2,1.1
I,아이템-채널,당시즌의류,면세점,243440000,243440000,8,0.0,-46.2
I,아이템-채널,당시즌의류,백화점,1527089000,1421339920,46,6.9,-22.3
I,아이템-채널,당시즌의류,자사몰,171641000,152691250,5,11.0,19.2
I,아이템-채널,당시즌의류,제휴몰,561943000,561942990,18,0.0,29.5
I,아이템-채널,당시즌의류,직영몰,154217000,144328260,5,6.4,6.5
I,아이템-채널,당시즌의류,직영점(가두),79065000,78924000,3,0.2,-10.5
I,아이템,차시즌의류,전체,89404000,84065950,1,6.0,-34.3
I,아이템-채널,차시즌의류,대리점,9386000,8928480,11,4.9,-5.8
I,아이템-채널,차시즌의류,면세점,10552000,10552010,13,-0.0,0.2
I,아이템-채널,차시즌의류,백화점,52758000,49110430,58,6.9,-44.7
I,아이템-채널,차시즌의류,자사몰,4890000,4189930,5,14.3,103.8
I,아이템-채널,차시즌의류,제휴몰,1346000,1346000,2,0.0,-8.6
I,아이템-채널,차시즌의류,직영몰,7706000,7173100,9,6.9,-25.4
I,아이템-채널,차시즌의류,직영점(가두),2766000,2766000,3,0.0,-53.9
M,아이템,Acc_etc,전체,310841000,284282906,1,8.5,8.1
M,아이템-채널,Acc_etc,RF,18856900,16568150,6,12.1,61.2
M,아이템-채널,Acc_etc,기타,1705600,423880,0,75.1,-77.8
M,아이템-채널,Acc_etc,대리점,55898000,49442300,17,11.5,-15.6
M,아이템-채널,Acc_etc,면세점,63909400,63909570,22,-0.0,-21.0
M,아이템-채널,Acc_etc,백화점,97586200,87034720,31,10.8,50.7
M,아이템-채널,Acc_etc,사입,-69000,-17250,0,75.0,100.0
M,아이템-채널,Acc_etc,자사몰,10037600,7831426,3,22.0,55.1
M,아이템-채널,Acc_etc,제휴몰,16733700,14475690,5,13.5,-3.4
M,아이템-채널,Acc_etc,직영몰,5733000,4711100,2,17.8,-11.1
M,아이템-채널,Acc_etc,직영점(가두),40449600,39903320,14,1.4,41.9
M,아이템,Bag,전체,2108850000,1981623235,6,6.0,-26.2
M,아이템-채널,Bag,RF,281215000,251923520,13,10.4,31.9
M,아이템-채널,Bag,기타,19307000,533360,0,97.2,-89.4
M,아이템-채널,Bag,대리점,115296000,105795790,5,8.2,-60.7
M,아이템-채널,Bag,면세점,731822000,721851420,36,1.4,-39.1
M,아이템-채널,Bag,백화점,694360000,657579230,33,5.3,-14.3
M,아이템-채널,Bag,사입,0,0,0,0.0,-100.0
M,아이템-채널,Bag,자사몰,38641000,29515105,1,23.6,-2.5
M,아이템-채널,Bag,제휴몰,38059000,34176890,2,10.2,-42.3
M,아이템-채널,Bag,직영몰,81716000,72618340,4,11.1,326.0
M,아이템-채널,Bag,직영점(가두),108434000,107629580,5,0.7,15.7
M,아이템,Headwear,전체,13584188000,12967200050,40,4.5,31.9
M,아이템-채널,Headwear,RF,1424355000,1126903080,9,20.9,107.0
M,아이템-채널,Headwear,기타,32393000,3674300,0,88.7,-96.9
M,아이템-채널,Headwear,대리점,1186122000,1148128580,9,3.2,48.8
M,아이템-채널,Headwear,면세점,5556154000,5555766710,43,0.0,-1.2
M,아이템-채널,Headwear,백화점,1783927000,1677817190,13,5.9,43.3
M,아이템-채널,Headwear,사입,34976000,8744030,0,75.0,-85.5
M,아이템-채널,Headwear,자사몰,536135000,459954960,4,14.2,213.3
M,아이템-채널,Headwear,제휴몰,1404664000,1404373130,11,0.0,88.4
M,아이템-채널,Headwear,직영몰,195082000,189478610,1,2.9,2.6
M,아이템-채널,Headwear,직영점(가두),1430380000,1392359460,11,2.7,200.8
M,아이템,Shoes,전체,10183272000,6701985624,21,34.2,21.7
M,아이템-채널,Shoes,RF,740629000,627950750,9,15.2,27.7
M,아이템-채널,Shoes,기타,2410755000,3984510,0,99.8,-70.3
M,아이템-채널,Shoes,대리점,1982403000,1838041760,27,7.3,48.6
M,아이템-채널,Shoes,면세점,1816818000,1357722360,20,25.3,31.3
M,아이템-채널,Shoes,백화점,2230392000,1965394560,29,11.9,14.5
M,아이템-채널,Shoes,사입,26483000,6620800,0,75.0,-94.5
M,아이템-채널,Shoes,자사몰,196579000,156579764,2,20.3,-5.0
M,아이템-채널,Shoes,제휴몰,264011000,241128020,4,8.7,-34.4
M,아이템-채널,Shoes,직영몰,91819000,86430950,1,5.9,-17.9
M,아이템-채널,Shoes,직영점(가두),423383000,418132150,6,1.2,62.7
M,아이템,과시즌의류,전체,993863000,273595794,1,72.5,-55.6
M,아이템-채널,과시즌의류,RF,2835000,2701830,1,4.7,-31.9
M,아이템-채널,과시즌의류,기타,375301000,387500,0,99.9,-93.5
M,아이템-채널,과시즌의류,대리점,37082000,30964140,11,16.5,27.7
M,아이템-채널,과시즌의류,면세점,74923000,74923000,27,0.0,-25.3
M,아이템-채널,과시즌의류,백화점,34317000,20892640,8,39.1,-77.1
M,아이템-채널,과시즌의류,사입,406275000,101568570,37,75.0,-63.9
M,아이템-채널,과시즌의류,자사몰,29050000,20365994,7,29.9,3.1
M,아이템-채널,과시즌의류,제휴몰,28041000,17631520,6,37.1,-78.0
M,아이템-채널,과시즌의류,직영몰,5003000,3124600,1,37.5,-38.3
M,아이템-채널,과시즌의류,직영점(가두),1036000,1036000,0,0.0,-72.0
M,아이템,당시즌의류,전체,11129201000,10035737819,31,9.8,-5.0
M,아이템-채널,당시즌의류,RF,516671000,461563930,5,10.7,-11.1
M,아이템-채널,당시즌의류,기타,17569000,9056960,0,48.4,-61.2
M,아이템-채널,당시즌의류,대리점,2048026000,1860956570,19,9.1,-11.3
M,아이템-채널,당시즌의류,면세점,3230143000,2738344700,27,15.2,6.2
M,아이템-채널,당시즌의류,백화점,2771017000,2495392180,25,9.9,-22.1
M,아이템-채널,당시즌의류,자사몰,383362000,349617709,3,8.8,22.3
M,아이템-채널,당시즌의류,제휴몰,1007493000,1007492770,10,0.0,-4.0
M,아이템-채널,당시즌의류,직영몰,334051000,310056770,3,7.2,10.5
M,아이템-채널,당시즌의류,직영점(가두),820869000,803256230,8,2.1,53.0
M,아이템,차시즌의류,전체,370607000,359623038,1,3.0,-52.9
M,아이템-채널,차시즌의류,RF,15693000,14144710,4,9.9,11.7
M,아이템-채널,차시즌의류,기타,998000,499000,0,50.0,-48.6
M,아이템-채널,차시즌의류,대리점,40018000,37078960,10,7.3,-48.8
M,아이템-채널,차시즌의류,면세점,225115000,225114290,63,0.0,-55.0
M,아이템-채널,차시즌의류,백화점,45507000,40322130,11,11.4,-67.0
M,아이템-채널,차시즌의류,자사몰,6371000,5961958,2,6.4,-48.1
M,아이템-채널,차시즌의류,제휴몰,3365000,3365000,1,0.0,45.7
M,아이템-채널,차시즌의류,직영몰,3008000,2838260,1,5.6,-71.0
M,아이템-채널,차시즌의류,직영점(가두),30532000,30298730,8,0.8,-2.7
ST,아이템,Acc_etc,전체,20110900,9855010,2,51.0,-38.7
ST,아이템-채널,Acc_etc,기타,8026800,28050,0,99.7,-84.8
ST,아이템-채널,Acc_etc,면세점,2938400,2623600,27,10.7,-17.2
ST,아이템-채널,Acc_etc,백화점,204900,185910,2,9.3,-91.3
ST,아이템-채널,Acc_etc,아울렛,1479900,1293100,13,12.6,-13.6
ST,아이템-채널,Acc_etc,자사몰,2028600,1773970,18,12.6,-63.5
ST,아이템-채널,Acc_etc,제휴몰,1195900,1161100,12,2.9,-44.7
ST,아이템-채널,Acc_etc,직영몰,3633600,2191480,22,39.7,3.4
ST,아이템-채널,Acc_etc,직영점(가두),602800,597800,6,0.8,100.0
ST,아이템,Bag,전체,29393000,13886830,3,52.8,-51.0
ST,아이템-채널,Bag,기타,7380000,0,0,100.0,-100.0
ST,아이템-채널,Bag,면세점,2198000,1831800,13,16.7,-52.5
ST,아이템-채널,Bag,백화점,358000,340100,2,5.0,-89.3
ST,아이템-채널,Bag,아울렛,6117000,2533750,18,58.6,693.9
ST,아이템-채널,Bag,자사몰,1152000,1094420,8,5.0,-85.6
ST,아이템-채널,Bag,제휴몰,5160000,3001900,22,41.8,-58.6
ST,아이템-채널,Bag,직영몰,5428000,3646660,26,32.8,-11.8
ST,아이템-채널,Bag,직영점(가두),1600000,1438200,10,10.1,100.0
ST,아이템,Headwear,전체,21010000,17157440,3,18.3,-24.4
ST,아이템-채널,Headwear,기타,640000,0,0,100.0,-100.0
ST,아이템-채널,Headwear,면세점,2117000,1916100,11,9.5,-30.9
ST,아이템-채널,Headwear,백화점,659000,616700,4,6.4,-83.1
ST,아이템-채널,Headwear,아울렛,2372000,1808680,11,23.7,41.1
ST,아이템-채널,Headwear,자사몰,3129000,2775980,16,11.3,-67.4
ST,아이템-채널,Headwear,제휴몰,3357000,3170700,18,5.5,-6.3
ST,아이템-채널,Headwear,직영몰,6709000,4920980,29,26.7,68.6
ST,아이템-채널,Headwear,직영점(가두),2027000,1948300,11,3.9,100.0
ST,아이템,Shoes,전체,109528000,34642650,6,68.4,21.2
ST,아이템-채널,Shoes,기타,5466000,0,0,100.0,-100.0
ST,아이템-채널,Shoes,면세점,10955000,3998540,12,63.5,-39.4
ST,아이템-채널,Shoes,백화점,328000,308100,1,6.1,-90.4
ST,아이템-채널,Shoes,아울렛,24738000,4258030,12,82.8,320.9
ST,아이템-채널,Shoes,자사몰,-4356000,1087960,3,125.0,-82.6
ST,아이템-채널,Shoes,제휴몰,67984000,21641200,62,68.2,212.9
ST,아이템-채널,Shoes,직영몰,3886000,2921320,8,24.8,-33.9
ST,아이템-채널,Shoes,직영점(가두),527000,427500,1,18.9,100.0
ST,아이템,과시즌의류,전체,616108000,287832190,53,53.3,-4.3
ST,아이템-채널,과시즌의류,기타,49403000,259860,0,99.5,-33.1
ST,아이템-채널,과시즌의류,면세점,23563000,18025680,6,23.5,-66.0
ST,아이템-채널,과시즌의류,백화점,5233000,3248150,1,37.9,-85.1
ST,아이템-채널,과시즌의류,아울렛,145652000,66970270,23,54.0,-32.6
ST,아이템-채널,과시즌의류,자사몰,32841000,21016070,7,36.0,-69.0
ST,아이템-채널,과시즌의류,제휴몰,253714000,117514600,41,53.7,119.6
ST,아이템-채널,과시즌의류,직영몰,79249000,42512360,15,46.4,764.6
ST,아이템-채널,과시즌의류,직영점(가두),26453000,18285200,6,30.9,100.0
ST,아이템,당시즌의류,전체,223663000,176435920,32,21.1,-57.8
ST,아이템-채널,당시즌의류,기타,188000,75440,0,59.9,-93.3
ST,아이템-채널,당시즌의류,면세점,57704000,52042780,29,9.8,-27.8
ST,아이템-채널,당시즌의류,백화점,4236000,3827300,2,9.6,-94.8
ST,아이템-채널,당시즌의류,아울렛,1561000,1391900,1,10.8,-87.2
ST,아이템-채널,당시즌의류,자사몰,34730000,31697320,18,8.7,-79.5
ST,아이템-채널,당시즌의류,제휴몰,14743000,14743000,8,0.0,-67.9
ST,아이템-채널,당시즌의류,직영몰,80604000,44656980,25,44.6,-26.5
ST,아이템-채널,당시즌의류,직영점(가두),29897000,28001200,16,6.3,100.0
ST,아이템,차시즌의류,전체,7615000,5840100,1,23.3,234.5
ST,아이템-채널,차시즌의류,면세점,1361000,1214000,21,10.8,100.0
ST,아이템-채널,차시즌의류,백화점,288000,259200,4,10.0,-55.9
ST,아이템-채널,차시즌의류,자사몰,1012000,918600,16,9.2,32.2
ST,아이템-채널,차시즌의류,제휴몰,397000,397000,7,0.0,100.0
ST,아이템-채널,차시즌의류,직영몰,3604000,2098300,36,41.8,353.3
ST,아이템-채널,차시즌의류,직영점(가두),953000,953000,16,0.0,100.0
V,아이템,Acc_etc,전체,38474000,29870380,0,22.4,241.2
V,아이템-채널,Acc_etc,기타,924000,0,0,100.0,0.0
V,아이템-채널,Acc_etc,백화점,17394000,15502700,52,10.9,809.0
V,아이템-채널,Acc_etc,아울렛,3797000,2831670,9,25.4,147.5
V,아이템-채널,Acc_etc,자사몰,6135000,3569810,12,41.8,133.2
V,아이템-채널,Acc_etc,제휴몰,8944000,6701200,22,25.1,54.5
V,아이템-채널,Acc_etc,직영몰,150000,135000,0,10.0,275.0
V,아이템-채널,Acc_etc,직영점(가두),1130000,1130000,4,0.0,100.0
V,아이템,Bag,전체,82520000,67517830,1,18.2,11.3
V,아이템-채널,Bag,기타,1910000,0,0,100.0,-100.0
V,아이템-채널,Bag,백화점,42790000,37986310,56,11.2,73.2
V,아이템-채널,Bag,아울렛,2970000,1387800,2,53.3,-84.8
V,아이템-채널,Bag,자사몰,8100000,7013120,10,13.4,-25.1
V,아이템-채널,Bag,제휴몰,19540000,14520000,22,25.7,-12.0
V,아이템-채널,Bag,직영몰,4950000,4350600,6,12.1,26.6
V,아이템-채널,Bag,직영점(가두),2260000,2260000,3,0.0,100.0
V,아이템,Headwear,전체,54642000,38617320,1,29.3,64.3
V,아이템-채널,Headwear,기타,3270000,86560,0,97.4,100.0
V,아이템-채널,Headwear,백화점,20250000,17180690,44,15.2,96.6
V,아이템-채널,Headwear,아울렛,4706000,2952720,8,37.3,-26.6
V,아이템-채널,Headwear,자사몰,8414000,5557350,14,34.0,151.4
V,아이템-채널,Headwear,제휴몰,14522000,9577000,25,34.1,36.8
V,아이템-채널,Headwear,직영몰,2170000,1953000,5,10.0,27.4
V,아이템-채널,Headwear,직영점(가두),1310000,1310000,3,0.0,100.0
V,아이템,Shoes,전체,338042000,291187700,4,13.9,22.9
V,아이템-채널,Shoes,기타,9166000,0,0,100.0,-100.0
V,아이템-채널,Shoes,백화점,80059000,71884160,25,10.2,13.7
V,아이템-채널,Shoes,아울렛,27995000,15825770,5,43.5,-45.9
V,아이템-채널,Shoes,자사몰,70914000,63498740,22,10.5,38.8
V,아이템-채널,Shoes,제휴몰,134174000,125187530,43,6.7,44.9
V,아이템-채널,Shoes,직영몰,9425000,8482500,3,10.0,-25.8
V,아이템-채널,Shoes,직영점(가두),6309000,6309000,2,0.0,100.0
V,아이템,과시즌의류,전체,2636587000,1169496450,17,55.6,9.2
V,아이템-채널,과시즌의류,기타,203109000,979140,0,99.5,-97.6
V,아이템-채널,과시즌의류,백화점,414040000,210069510,18,49.3,-2.0
V,아이템-채널,과시즌의류,아울렛,1335468000,603273100,52,54.8,19.9
V,아이템-채널,과시즌의류,자사몰,54630000,27472410,2,49.7,-36.3
V,아이템-채널,과시즌의류,제휴몰,615300000,318275790,27,48.3,66.9
V,아이템-채널,과시즌의류,직영몰,13380000,8766500,1,34.5,-88.7
V,아이템-채널,과시즌의류,직영점(가두),660000,660000,0,0.0,100.0
V,아이템,당시즌의류,전체,5503050000,4921520510,73,10.6,96.3
V,아이템-채널,당시즌의류,기타,1090000,201620,0,81.5,-99.3
V,아이템-채널,당시즌의류,백화점,3555890000,3142270360,64,11.6,121.7
V,아이템-채널,당시즌의류,아울렛,457250000,400360200,8,12.4,26.7
V,아이템-채널,당시즌의류,자사몰,438390000,390732350,8,10.9,85.6
V,아이템-채널,당시즌의류,제휴몰,500020000,498887980,10,0.2,116.8
V,아이템-채널,당시즌의류,직영몰,488340000,427137000,9,12.5,40.6
V,아이템-채널,당시즌의류,직영점(가두),62070000,61931000,1,0.2,100.0
V,아이템,차시즌의류,전체,262710000,236834770,4,9.8,91.8
V,아이템-채널,차시즌의류,백화점,193930000,173010990,73,10.8,77.4
V,아이템-채널,차시즌의류,아울렛,2180000,1962000,1,10.0,100.0
V,아이템-채널,차시즌의류,자사몰,21800000,19252780,8,11.7,351.2
V,아이템-채널,차시즌의류,제휴몰,19620000,19620000,8,0.0,416.3
V,아이템-채널,차시즌의류,직영몰,21910000,19719000,8,10.0,20.6
V,아이템-채널,차시즌의류,직영점(가두),3270000,3270000,1,0.0,100.0
W,아이템,Acc_etc,전체,262000,115210,0,56.0,-95.7
W,아이템-채널,Acc_etc,기타,23000,0,0,100.0,0.0
W,아이템-채널,Acc_etc,자사몰,176000,88210,77,49.9,0.2
W,아이템-채널,Acc_etc,제휴몰,63000,27000,23,57.1,-81.1
W,아이템,Bag,전체,18458000,4582716,4,75.2,-19.3
W,아이템-채널,Bag,기타,795000,0,0,100.0,0.0
W,아이템-채널,Bag,자사몰,9617000,2346716,51,75.6,225.6
W,아이템-채널,Bag,제휴몰,8046000,2236000,49,72.2,253.4
W,아이템,Headwear,전체,27844000,6573880,6,76.4,-41.0
W,아이템-채널,Headwear,기타,1595000,0,0,100.0,-100.0
W,아이템-채널,Headwear,자사몰,18043000,4601880,70,74.5,670.8
W,아이템-채널,Headwear,제휴몰,8206000,1972000,30,76.0,16.5
W,아이템,Shoes,전체,57796000,14699350,13,74.6,-62.9
W,아이템-채널,Shoes,기타,2904000,0,0,100.0,-100.0
W,아이템-채널,Shoes,자사몰,28745000,7312350,50,74.6,7.5
W,아이템-채널,Shoes,제휴몰,26147000,7387000,50,71.7,-10.7
W,아이템,과시즌의류,전체,353765000,88065753,77,75.1,8.3
W,아이템-채널,과시즌의류,기타,21482000,0,0,100.0,-100.0
W,아이템-채널,과시즌의류,자사몰,177387000,42619753,48,76.0,124.2
W,아이템-채널,과시즌의류,제휴몰,154896000,45446000,52,70.7,58.0
W,아이템,당시즌의류,전체,196000,117623,0,40.0,-99.9
W,아이템-채널,당시즌의류,자사몰,98000,79623,68,18.8,-99.6
W,아이템-채널,당시즌의류,제휴몰,98000,38000,32,61.2,-99.9
X,아이템,Acc_etc,전체,1223051000,927173650,1,24.2,-13.2
X,아이템-채널,Acc_etc,기타,2164000,27300,0,98.7,-88.6
X,아이템-채널,Acc_etc,대리점,274528000,223910130,24,18.4,-5.4
X,아이템-채널,Acc_etc,면세점,11749000,6004090,1,48.9,805.6
X,아이템-채널,Acc_etc,백화점,354015000,244783240,26,30.9,-8.6
X,아이템-채널,Acc_etc,사입,59000,7670,0,87.0,100.0
X,아이템-채널,Acc_etc,아울렛,89524000,49338020,5,44.9,69.3
X,아이템-채널,Acc_etc,자사몰,46720000,34182790,4,26.8,-14.0
X,아이템-채널,Acc_etc,제휴몰,416992000,343293900,37,17.7,-28.1
X,아이템-채널,Acc_etc,직영몰,12467000,11675630,1,6.3,-5.0
X,아이템-채널,Acc_etc,직영점(가두),14833000,13950880,2,5.9,261.1
X,아이템,Bag,전체,2749160000,2047972759,3,25.5,9.1
X,아이템-채널,Bag,기타,12557000,618360,0,95.1,-45.5
X,아이템-채널,Bag,대리점,572664000,485768250,24,15.2,-12.8
X,아이템-채널,Bag,면세점,88382000,65635020,3,25.7,-69.0
X,아이템-채널,Bag,백화점,1147787000,820980080,40,28.5,46.6
X,아이템-채널,Bag,사입,79000,10270,0,87.0,100.0
X,아이템-채널,Bag,아울렛,335277000,243756960,12,27.3,6.3
X,아이템-채널,Bag,자사몰,114841000,91446199,4,20.4,2.3
X,아이템-채널,Bag,제휴몰,426955000,291766730,14,31.7,69.3
X,아이템-채널,Bag,직영몰,35318000,33025560,2,6.5,-31.4
X,아이템-채널,Bag,직영점(가두),15300000,14965330,1,2.2,92.7
X,아이템,Headwear,전체,820074000,562574870,1,31.4,15.5
X,아이템-채널,Headwear,기타,19665000,84000,0,99.6,-90.3
X,아이템-채널,Headwear,대리점,280115000,239013740,42,14.7,3.6
X,아이템-채널,Headwear,면세점,23314000,16313270,3,30.0,109.1
X,아이템-채널,Headwear,백화점,193293000,130095190,23,32.7,24.4
X,아이템-채널,Headwear,사입,767000,99710,0,87.0,100.0
X,아이템-채널,Headwear,아울렛,114805000,56703810,10,50.6,-25.6
X,아이템-채널,Headwear,자사몰,22505000,18148310,3,19.4,-17.4
X,아이템-채널,Headwear,제휴몰,136881000,74581060,13,45.5,145.8
X,아이템-채널,Headwear,직영몰,12593000,11831570,2,6.0,-1.7
X,아이템-채널,Headwear,직영점(가두),16136000,15704210,3,2.7,474.9
X,아이템,Shoes,전체,6232324000,4636699417,7,25.6,-14.8
X,아이템-채널,Shoes,기타,341660000,7063860,0,97.9,-24.3
X,아이템-채널,Shoes,대리점,1229395000,1086110920,23,11.7,-30.6
X,아이템-채널,Shoes,면세점,371798000,281768760,6,24.2,5.9
X,아이템-채널,Shoes,백화점,1629761000,1220048190,26,25.1,-8.3
X,아이템-채널,Shoes,아울렛,460242000,312470780,7,32.1,-37.2
X,아이템-채널,Shoes,자사몰,509510000,400206047,9,21.5,-10.0
X,아이템-채널,Shoes,제휴몰,1517632000,1170958360,25,22.8,1.2
X,아이템-채널,Shoes,직영몰,125951000,114842610,2,8.8,-24.1
X,아이템-채널,Shoes,직영점(가두),46375000,43229890,1,6.8,151.9
X,아이템,과시즌의류,전체,26947776000,13514359436,22,49.8,-26.8
X,아이템-채널,과시즌의류,기타,1007692000,12985910,0,98.7,-72.4
X,아이템-채널,과시즌의류,대리점,2909111000,1749540140,13,39.9,-31.7
X,아이템-채널,과시즌의류,면세점,439000,307300,0,30.0,-64.6
X,아이템-채널,과시즌의류,백화점,6541201000,3470538140,26,46.9,-17.7
X,아이템-채널,과시즌의류,사입,2015043000,261955570,2,87.0,100.0
X,아이템-채널,과시즌의류,아울렛,12100937000,6666123380,49,44.9,-30.9
X,아이템-채널,과시즌의류,자사몰,1169000,870906,0,25.5,-98.5
X,아이템-채널,과시즌의류,제휴몰,2346031000,1336277190,10,43.0,-29.9
X,아이템-채널,과시즌의류,직영몰,23586000,14071700,0,40.3,-65.7
X,아이템-채널,과시즌의류,직영점(가두),2567000,1689200,0,34.2,86.9
X,아이템,당시즌의류,전체,45792333000,40685209380,65,11.2,-15.6
X,아이템-채널,당시즌의류,기타,66182000,23603050,0,64.3,-1.5
X,아이템-채널,당시즌의류,대리점,16376440000,14239288070,35,13.1,-19.2
X,아이템-채널,당시즌의류,면세점,2816604000,2636958250,6,6.4,-15.8
X,아이템-채널,당시즌의류,백화점,12095508000,10660908910,26,11.9,-18.9
X,아이템-채널,당시즌의류,아울렛,5447293000,4801411480,12,11.9,-3.5
X,아이템-채널,당시즌의류,자사몰,2419252000,2110979570,5,12.7,-12.7
X,아이템-채널,당시즌의류,제휴몰,4528086000,4329972050,11,4.4,-14.7
X,아이템-채널,당시즌의류,직영몰,1444027000,1315145510,3,8.9,-15.6
X,아이템-채널,당시즌의류,직영점(가두),598941000,566942490,1,5.3,128.6
